player_id,player_name,team_name,role,position,match_id,match_time,match_duration,series_id,series_type,hero_id,hero_name,outcome,kills,deaths,creep_score,gold_per_min,tower_kills,roshan_kills,team_fight,obs_wards_planted,camps_stacked,runes_grabbed,first_blood,stuns,total
86745912,Arteezy,Evil Geniuses,Core,Carry,6216713037,1633863075,2907,601853,1,89,Naga Siren,Loss,2.1,1.5,2.253,1.676,3,1,1.5,0.5,0.5,2.5,0,2.7240324,19.2530324
86745912,Arteezy,Evil Geniuses,Core,Carry,6215155071,1633778096,1436,601589,1,19,Tiny,Win,1.5,2.7,0.738,1.352,5,0,1.6666668,0,1,1,0,0.76091405,15.71758085
86745912,Arteezy,Evil Geniuses,Core,Carry,6215226977,1633781295,3347,601589,1,48,Luna,Win,4.2,2.7,2.733,1.946,5,1,1.8333333,0.5,1,1.25,0,1.3547476,23.5170809
86745912,Arteezy,Evil Geniuses,Core,Carry,6216644781,1633859680,1698,601853,1,1,Anti-Mage,Win,1.2,3,1.17,1.448,3,0,1.0434783,0.5,0.5,0.5,0,0.17385621,12.53533451
154715080,Abed,Evil Geniuses,Mid,Mid,6222355816,1634216172,2263,602743,1,17,Storm Spirit,Loss,1.8,2.4,0.891,0.984,0,0,2.6000001,0.5,2,2.75,4,2.042637,19.9676371
154715080,Abed,Evil Geniuses,Mid,Mid,6222256714,1634211119,3457,602743,1,126,Void Spirit,Loss,2.7,0.9,1.257,1.118,0,2,2.1315789,0.5,1,5.5,0,1.7752676,18.8818465
154715080,Abed,Evil Geniuses,Mid,Mid,6222200561,1634207943,1348,602743,1,106,Ember Spirit,Win,1.8,3,0.393,0.924,0,0,2.3684211,0.5,0,2.5,0,1.48131695,12.96673805
154715080,Abed,Evil Geniuses,Mid,Mid,6220239665,1634067740,2384,602455,1,126,Void Spirit,Win,3.9,1.8,0.894,1.236,1,0,1.90243899,0.5,2.5,3.5,0,0.86627685,18.09871584
154715080,Abed,Evil Geniuses,Mid,Mid,6215546470,1633794363,2009,601681,1,106,Ember Spirit,Loss,1.5,2.1,0.705,0.904,0,0,2.0000001,1,0,2.5,0,2.36063215,13.06963225
154715080,Abed,Evil Geniuses,Mid,Mid,6215646049,1633798029,1960,601681,1,126,Void Spirit,Loss,1.5,1.2,0.444,0.73,0,0,2.0625,1,0.5,2,0,0,9.4365
